Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
UEIC,Universal Electronics Inc.,42.75,591267683.25,,1993.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/ueic,
UFPI,"Universal Forest Products, Inc.",37.06,2284096781.06,,1993.0,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/ufpi,
ULH,"Universal Logistics Holdings, Inc.",36.5,1036413558.0,,,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ulh,
USAP,"Universal Stainless & Alloy Products, Inc.",29.0,251990860.0,,1994.0,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/usap,
UVSP,Univest Corporation of Pennsylvania,28.5,838004053.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/uvsp,
UMRX,Unum Therapeutics Inc.,14.9,445021995.2,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/umrx,
UPLD,"Upland Software, Inc.",35.05,755602887.85,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/upld,
UONE,"Urban One, Inc. ",2.4,114224272.8,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/uone,
UONEK,"Urban One, Inc. ",2.15,102325911.05,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/uonek,
URBN,"Urban Outfitters, Inc.",45.6,4962405772.8,,1993.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/urbn,
URGN,UroGen Pharma Ltd.,44.29,702142036.94,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/urgn,
ECOL,"US Ecology, Inc.",72.6,1596094737.6,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/ecol,
USAT,"USA Technologies, Inc.",15.55,834575761.85,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/usat,
USATP,"USA Technologies, Inc.",25.05,11148828.15,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/usatp,
USAK,"USA Truck, Inc.",20.92,173900805.36,,1992.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usak,
UTMD,"Utah Medical Products, Inc.",88.15,329063950.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/utmd,
UTSI,UTStarcom Holdings Corp,3.78,135677131.38,,2000.0,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/utsi,
UXIN,Uxin Limited,6.19,154750000.0,25000000.0,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/uxin,
VCNX,"Vaccinex, Inc.",10.38,119118274.62,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vcnx,
VLRX,"Valeritas Holdings, Inc.",1.24,30822678.76,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/vlrx,
VALX,Validea Market Legends ETF,29.83,26847000.0,,,,,https://www.nasdaq.com/symbol/valx,
VALU,"Value Line, Inc.",23.29,225664588.86,,1983.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/valu,
VNDA,Vanda Pharmaceuticals Inc.,21.3,1115682178.5,,2006.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vnda,
BBH,VanEck Vectors Biotech ETF,130.81,463918057.43,,,,,https://www.nasdaq.com/symbol/bbh,
GNRX,VanEck Vectors Generic Drugs ETF,26.0215,3903225.0,,,,,https://www.nasdaq.com/symbol/gnrx,
PPH,VanEck Vectors Pharmaceutical ETF,63.48,288081000.24,,,,,https://www.nasdaq.com/symbol/pph,
VWOB,Vanguard Emerging Markets Government Bond ETF,75.6,1021691134.8,,,,,https://www.nasdaq.com/symbol/vwob,
VNQI,Vanguard Global ex-U.S. Real Estate ETF,57.7,5936693915.2,,,,,https://www.nasdaq.com/symbol/vnqi,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,84.42,19394436795.3,,,,,https://www.nasdaq.com/symbol/vcit,
VGIT,Vanguard Intermediate-Term Treasury ETF,62.78,2693769074.06,,,,,https://www.nasdaq.com/symbol/vgit,
VIGI,Vanguard International Dividend Appreciation ETF,65.751,935295022.053,,,,,https://www.nasdaq.com/symbol/vigi,
VYMI,Vanguard International High Dividend Yield ETF,62.82,980652552.3,,,,,https://www.nasdaq.com/symbol/vymi,
VCLT,Vanguard Long-Term Corporate Bond ETF,89.48,2532667779.72,,,,,https://www.nasdaq.com/symbol/vclt,
VGLT,Vanguard Long-Treasury ETF,75.14,709493820.88,,,,,https://www.nasdaq.com/symbol/vglt,
VMBS,Vanguard Mortgage-Backed Securities ETF,51.47,7194290587.42,,,,,https://www.nasdaq.com/symbol/vmbs,
VONE,Vanguard Russell 1000 ETF,132.2632,975441100.0,,,,,https://www.nasdaq.com/symbol/vone,
VONG,Vanguard Russell 1000 Growth ETF,156.98,2017461592.78,,,,,https://www.nasdaq.com/symbol/vong,
VONV,Vanguard Russell 1000 Value ETF,110.92,1475236000.0,,,,,https://www.nasdaq.com/symbol/vonv,
VTWO,Vanguard Russell 2000 ETF,137.89,1671916250.0,,,,,https://www.nasdaq.com/symbol/vtwo,
VTWG,Vanguard Russell 2000 Growth ETF,157.4,322670000.0,,,,,https://www.nasdaq.com/symbol/vtwg,
VTWV,Vanguard Russell 2000 Value ETF,118.9204,222975750.0,,,,,https://www.nasdaq.com/symbol/vtwv,
VTHR,Vanguard Russell 3000 ETF,132.82,405101000.0,,,,,https://www.nasdaq.com/symbol/vthr,
VCSH,Vanguard Short-Term Corporate Bond ETF,78.39,21419823158.37,,,,,https://www.nasdaq.com/symbol/vcsh,
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.01,5330671307.13,,,,,https://www.nasdaq.com/symbol/vtip,
VGSH,Vanguard Short-Term Treasury ETF,59.91,3008907438.63,,,,,https://www.nasdaq.com/symbol/vgsh,
BND,Vanguard Total Bond Market ETF,79.51,36321998161.18,,,,,https://www.nasdaq.com/symbol/bnd,
VTC,Vanguard Total Corporate Bond ETF,81.875,55265625.0,,,,,https://www.nasdaq.com/symbol/vtc,
BNDX,Vanguard Total International Bond ETF,54.74,11653031384.12,,,,,https://www.nasdaq.com/symbol/bndx,
VXUS,Vanguard Total International Stock ETF,54.21,11304342941.19,,,,,https://www.nasdaq.com/symbol/vxus,
VEAC,Vantage Energy Acquisition Corp.,9.96,156674803.92,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/veac,
VEACU,Vantage Energy Acquisition Corp.,10.52,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/veacu,
VEACW,Vantage Energy Acquisition Corp.,1.5,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/veacw,
VREX,Varex Imaging Corporation,31.14,1183692247.56,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vrex,
VRNS,"Varonis Systems, Inc.",72.15,2108244861.45,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/vrns,
VBLT,Vascular Biogenics Ltd.,1.6,57368737.6,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vblt,
VXRT,"Vaxart, Inc.",3.16,22566157.24,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vxrt,
VBIV,"VBI Vaccines, Inc.",1.95,125547612.45,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vbiv,
VTIQ,VectoIQ Acquisition Corp.,9.58,67008315.9,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/vtiq,
VTIQU,VectoIQ Acquisition Corp.,10.0982,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/vtiqu,
VTIQW,VectoIQ Acquisition Corp.,0.65,4546493.25,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/vtiqw,
VECO,Veeco Instruments Inc.,10.85,529385409.7,,1994.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/veco,
VEON,VEON Ltd.,2.74,4063893055.52,1483172648.0,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/veon,
VRA,"Vera Bradley, Inc.",14.99,531200375.17,,2010.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/vra,
VCYT,"Veracyte, Inc.",12.31,425104947.62,,2013.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/vcyt,
VSTM,"Verastem, Inc.",9.38,690295426.94,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vstm,
VCEL,Vericel Corporation,12.5,534080687.5,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vcel,
VRNT,Verint Systems Inc.,49.25,3152591837.25,,2002.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrnt,
VRSN,"VeriSign, Inc.",156.08,19029052590.72,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsn,
VRSK,"Verisk Analytics, Inc.",117.94,19425709993.34,,2009.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrsk,
VBTX,"Veritex Holdings, Inc.",31.09,751822328.43,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/vbtx,
VERI,"Veritone, Inc.",10.49,192203476.07,,2017.0,Technology,EDP Services,https://www.nasdaq.com/symbol/veri,
VRML,"Vermillion, Inc.",0.62,46670035.62,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vrml,
VRNA,Verona Pharma plc,11.6699,107159930.3808,9182592.0,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrna,
VRCA,Verrica Pharmaceuticals Inc.,17.59,451999165.89,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrca,
VSAR,"Versartis, Inc.",1.8,65233211.4,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vsar,
VTNR,"Vertex Energy, Inc",1.23,43080796.74,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/vtnr,
VRTX,Vertex Pharmaceuticals Incorporated,176.84,45193219612.76,,1991.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrtx,
VERU,Veru Inc.,2.03,112228460.68,,,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/veru,
VIA,Viacom Inc.,35.9,14462816810.2,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via,
VIAB,Viacom Inc.,30.98,10764314269.76,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/viab,
VSAT,"ViaSat, Inc.",63.29,3768870133.8,,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vsat,
VIAV,Viavi Solutions Inc.,11.47,2595837844.46,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav,
VICL,Vical Incorporated,1.33,29015252.07,,1993.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vicl,
VICR,Vicor Corporation,60.0,2395184700.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vicr,
VCTR,"Victory Capital Holdings, Inc.",9.5,645125591.5,,2018.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr,
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,33.9804,0.0,,,,,https://www.nasdaq.com/symbol/ciz,
VSDA,VictoryShares Dividend Accelerator ETF,30.34,0.0,,,,,https://www.nasdaq.com/symbol/vsda,
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,24.1613,0.0,,,,,https://www.nasdaq.com/symbol/cey,
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,27.5123,0.0,,,,,https://www.nasdaq.com/symbol/cez,
CID,VictoryShares International High Div Volatility Wtd ETF,33.97,0.0,,,,,https://www.nasdaq.com/symbol/cid,
CIL,VictoryShares International Volatility Wtd ETF,39.525,0.0,,,,,https://www.nasdaq.com/symbol/cil,
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,51.98,36386000.0,,,,,https://www.nasdaq.com/symbol/cfo,
CFA,VictoryShares US 500 Volatility Wtd ETF,52.02,10404000.0,,,,,https://www.nasdaq.com/symbol/cfa,
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,50.23,27626500.0,,,,,https://www.nasdaq.com/symbol/csf,
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,48.1129,31273385.0,,,,,https://www.nasdaq.com/symbol/cdc,
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,46.858000000000004,0.0,,,,,https://www.nasdaq.com/symbol/cdl,
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,29.78,0.0,,,,,https://www.nasdaq.com/symbol/vsmv,
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,48.45,0.0,,,,,https://www.nasdaq.com/symbol/csb,
CSA,VictoryShares US Small Cap Volatility Wtd ETF,51.56,2642369669.52,,,,,https://www.nasdaq.com/symbol/csa,
VRAY,"ViewRay, Inc.",9.87,926352452.55,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vray,
VKTX,"Viking Therapeutics, Inc.",11.46,695138319.24,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktx,
VKTXW,"Viking Therapeutics, Inc.",9.78,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktxw,
VBFC,Village Bank and Trust Financial Corp.,34.1,48900593.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/vbfc,
VLGEA,"Village Super Market, Inc.",29.26,420623969.92,,,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/vlgea,
VNOM,Viper Energy Partners LP,39.89,4945134459.53,,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vnom,
VIRC,Virco Manufacturing Corporation,4.9,75251539.3,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/virc,
VTSI,"VirTra, Inc.",5.0,39559035.0,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/vtsi,
VIRT,"Virtu Financial, Inc.",22.35,4256073153.15,,2015.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/virt,
VRTS,"Virtus Investment Partners, Inc.",128.55,921207168.45,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrts,
VRTSP,"Virtus Investment Partners, Inc.",109.17,0.0,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/vrtsp,
BBC,Virtus LifeSci Biotech Clinical Trials ETF,33.56,33560134.24,,,,,https://www.nasdaq.com/symbol/bbc,
BBP,Virtus LifeSci Biotech Products ETF,43.8225,43822675.29,,,,,https://www.nasdaq.com/symbol/bbp,
VRTU,Virtusa Corporation,57.57,1712212052.58,,2007.0,Technology,EDP Services,https://www.nasdaq.com/symbol/vrtu,
VTGN,"VistaGen Therapeutics, Inc.",1.35,34851080.25,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtgn,
VC,Visteon Corporation,112.62,3307036634.58,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/vc,
VTL,"Vital Therapies, Inc.",8.45,358021379.3,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtl,
VIVE,"Viveve Medical, Inc.",3.09,97299483.54,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive,
VVPR,VivoPower International PLC,1.57,21285080.32,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/vvpr,
VVUS,"VIVUS, Inc.",0.545,57893803.29,,1994.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vvus,
VOD,Vodafone Group Plc,22.83,10838572361.64,474751308.0,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vod,
VOXX,VOXX International Corporation,5.6,135514702.4,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/voxx,
VYGR,"Voyager Therapeutics, Inc.",21.49,697049833.41,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vygr,
VSEC,VSE Corporation,38.59,419901880.54,,,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/vsec,
VTVT,vTv Therapeutics Inc.,1.17,41075508.24,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtvt,
VUZI,Vuzix Corporation,6.4,175528972.8,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vuzi,
WBA,"Walgreens Boots Alliance, Inc.",69.21,68684822200.62,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba,
WAFD,"Washington Federal, Inc.",34.95,2919637197.75,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd,
WAFDW,"Washington Federal, Inc.",15.15,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wafdw,
WASH,"Washington Trust Bancorp, Inc.",60.3,1041870394.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wash,
WSBF,"Waterstone Financial, Inc.",16.95,496721258.55,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf,
WVE,WAVE Life Sciences Ltd.,48.7,1427994402.9,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/wve,
WSTG,"Wayside Technology Group, Inc.",11.75,52854120.25,,,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg,
WCFB,"WCF Bancorp, Inc.",9.0,23053878.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb,
WDFC,WD-40 Company,174.95,2426891179.35,,1973.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc,
WEB,"Web.com Group, Inc.",28.05,1405099337.4,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/web,
WB,Weibo Corporation,78.57,5035341439.53,64087329.0,2014.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb,
WEBK,"Wellesley Bancorp, Inc.",34.0,85515406.0,,2012.0,Finance,Banks,https://www.nasdaq.com/symbol/webk,
WEN,Wendy&#39;s Company (The),17.8,4218455517.4,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wen,
WERN,"Werner Enterprises, Inc.",36.8,2636231848.0,,1986.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern,
WSBC,"WesBanco, Inc.",50.13,2735258980.95,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc,
WTBA,West Bancorporation,24.35,396795278.9,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wtba,
WABC,Westamerica Bancorporation,63.8,1701619242.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc,
WSTL,"Westell Technologies, Inc.",2.87,44818895.8,,1995.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/wstl,
WDC,Western Digital Corporation,63.81,19094635912.41,,,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc,
WNEB,"Western New England Bancorp, Inc.",10.85,322751770.95,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb,
WPRT,Westport Fuel Systems Inc,2.87,376772764.83,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wprt,
WWR,"Westwater Resources, Inc.",0.26,13519081.16,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr,
WEYS,"Weyco Group, Inc.",38.34,389539154.16,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys,
WHLR,"Wheeler Real Estate Investment Trust, Inc.",5.38,50480873.56,,2012.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr,
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",21.83,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrd,
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",18.67,13442400.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp,
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0153,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrw,
WHF,"WhiteHorse Finance, Inc.",14.11,289904511.52,,,,,https://www.nasdaq.com/symbol/whf,
WHLM,"Wilhelmina International, Inc.",6.665,35121417.45,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm,
WVVI,"Willamette Valley Vineyards, Inc.",8.02,39815522.58,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi,
WVVIP,"Willamette Valley Vineyards, Inc.",5.0,0.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip,
WLDN,"Willdan Group, Inc.",32.05,285665303.7,,2006.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn,
WLFC,Willis Lease Finance Corporation,34.22,217550467.54,,1996.0,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc,
WLTW,Willis Towers Watson Public Limited Company,146.98,19220504343.56,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw,
WSC,WillScot Corporation,16.65,1783676088.45,,2015.0,,,https://www.nasdaq.com/symbol/wsc,
WIN,"Windstream Holdings, Inc.",5.25,225425103.75,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/win,
WING,Wingstop Inc.,65.97,1931266274.49,,2015.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing,
WINA,Winmark Corporation,151.45,585888262.7,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/wina,
WINS,Wins Finance Holdings Inc.,75.12,1490203667.04,,2014.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wins,
